source_location,rack_type,volume,PR_to_EO_sla_range_80,PR_to_EO_accuracy_80,PR_to_EO_sla_range_90,PR_to_EO_accuracy_90,PR_to_EO_default_sla,PR_to_EO_default_accuracy,PR_to_EO_avg_deviation,EO_to_PO_sla_range_80,EO_to_PO_accuracy_80,EO_to_PO_sla_range_90,EO_to_PO_accuracy_90,EO_to_PO_default_sla,EO_to_PO_default_accuracy,EO_to_PO_avg_deviation,PO_to_Ready_sla_range_80,PO_to_Ready_accuracy_80,PO_to_Ready_sla_range_90,PO_to_Ready_accuracy_90,PO_to_Ready_default_sla,PO_to_Ready_default_accuracy,PO_to_Ready_avg_deviation,Ready_to_Picked_sla_range_80,Ready_to_Picked_accuracy_80,Ready_to_Picked_sla_range_90,Ready_to_Picked_accuracy_90,Ready_to_Picked_default_sla,Ready_to_Picked_default_accuracy,Ready_to_Picked_avg_deviation,Picked_to_Delivered_sla_range_80,Picked_to_Delivered_accuracy_80,Picked_to_Delivered_sla_range_90,Picked_to_Delivered_accuracy_90,Picked_to_Delivered_default_sla,Picked_to_Delivered_default_accuracy,Picked_to_Delivered_avg_deviation,Delivered_to_Handoff_sla_range_80,Delivered_to_Handoff_accuracy_80,Delivered_to_Handoff_sla_range_90,Delivered_to_Handoff_accuracy_90,Delivered_to_Handoff_default_sla,Delivered_to_Handoff_default_accuracy,Delivered_to_Handoff_avg_deviation
SYN-OLV,12.8T-BRIGGS-FINALCAT-SPLIT-BRICK-EVEN-RACK,86,"(0, 125.0)",80.23255813953489,"(0, 0)",0.0,58,1.1627906976744187,44.504325126384686,"(0, 0.0)",100.0,"(0, 0.0)",100.0,0,100.0,0.0,"(0, 47.0)",82.55813953488372,"(0, 57.0)",90.69767441860465,22,15.11627906976744,16.668353817559243,"(0, 14.0)",80.23255813953489,"(0, 0)",0.0,2,70.93023255813954,6.068555362284392,"(0, 62.0)",80.23255813953489,"(0, 0)",0.0,16,6.976744186046512,25.068540628933228,"(0, 0)",0.0,"(0, 0)",0.0,2,59.30232558139535,7.201434283370565
SYN-OLV,12.8T-BRIGGS-FINALCAT-SPLIT-BRICK-ODD-RACK,84,"(0, 130.0)",80.95238095238095,"(0, 0)",0.0,54,8.333333333333332,43.67592096324335,"(0, 0.0)",100.0,"(0, 0.0)",100.0,0,100.0,0.0,"(0, 50.0)",80.95238095238095,"(0, 0)",0.0,23,14.285714285714285,16.24633701342175,"(0, 0)",0.0,"(0, 0)",0.0,1,65.47619047619048,3.5922900576479124,"(0, 0)",0.0,"(0, 0)",0.0,19,2.380952380952381,27.44239474605783,"(0, 0)",0.0,"(0, 0)",0.0,2,57.14285714285714,9.297325407893377
SYN-OLV,12.8T-ENCRYPTION-BFC-8W-BR-NO-OPTIC,299,"(0, 52.0)",80.2675585284281,"(0, 0)",0.0,26,7.6923076923076925,27.31623087024148,"(0, 0.0)",96.65551839464884,"(0, 0.0)",96.65551839464884,0,96.65551839464884,1.696450129424213,"(5.0, 56.0)",80.2675585284281,"(0, 0)",0.0,27,6.354515050167224,15.550260939044513,"(0, 0)",0.0,"(0, 0)",0.0,2,65.55183946488295,7.561510785732828,"(0, 0)",0.0,"(0, 0)",0.0,28,6.0200668896321075,66.7806899969206,"(0, 0)",0.0,"(0, 0)",0.0,9,2.341137123745819,48.15408364752177
SYN-OLV,12.8T_ENCRYPTION_BFC_8W_BR_WITH_2_OPTICAL_MUX,133,"(0, 62.0)",80.45112781954887,"(0, 196.0)",90.22556390977444,29,8.270676691729323,31.414121964866844,"(0, 0.0)",96.2406015037594,"(0, 0.0)",96.2406015037594,0,96.99248120300751,0.9060441082966568,"(0, 0)",0.0,"(0, 0)",0.0,31,6.015037593984962,14.601140792235782,"(0, 0)",0.0,"(0, 0)",0.0,3,15.037593984962406,9.842825173708754,"(0, 0)",0.0,"(0, 0)",0.0,22,5.263157894736842,22.76368882138739,"(0, 0)",0.0,"(0, 0)",0.0,3,6.015037593984962,11.041804265673317
SYN-OLV,16S_NVR,163,"(0, 0)",0.0,"(0, 0)",0.0,58,1.2269938650306749,47.13944584781105,"(0, 7.0)",82.20858895705521,"(0, 11.0)",90.1840490797546,4,36.809815950920246,6.167666248417764,"(0, 0)",0.0,"(0, 0)",0.0,40,1.8404907975460123,26.830954842141697,"(0, 0)",0.0,"(0, 0)",0.0,2,65.6441717791411,14.093597234188803,"(0, 0)",0.0,"(0, 0)",0.0,26,2.4539877300613497,38.00431450233091,"(0, 0)",0.0,"(0, 0)",0.0,3,10.429447852760736,10.996473134277581
SYN-OLV,4S_NVR,16,"(0, 0)",0.0,"(0, 0)",0.0,14,0.0,17.58195097251724,"(0, 2.0)",100.0,"(0, 2.0)",100.0,0,100.0,0.8920949127381756,"(38.0, 47.0)",81.25,"(10.0, 47.0)",93.75,36,43.75,11.850281290613598,"(0, 3.0)",81.25,"(0, 0)",0.0,1,81.25,1.3774744634423888,"(7.0, 23.0)",81.25,"(0, 0)",0.0,16,25.0,5.0064061525312304,"(0, 0)",0.0,"(0, 0)",0.0,0,37.5,1.889822365046136
SYN-OLV,ACS_CONTROLS,35,"(0, 75.0)",80.0,"(0, 0)",0.0,22,5.714285714285714,26.11048584887627,"(0, 0.0)",97.14285714285714,"(0, 0.0)",97.14285714285714,0,100.0,0.16903085094570333,"(0, 0)",0.0,"(0, 0)",0.0,66,5.714285714285714,24.3382780544583,"(0, 0)",0.0,"(0, 0)",0.0,3,17.142857142857142,4.924187145876875,"(0, 0)",0.0,"(0, 0)",0.0,19,2.857142857142857,16.912337919786356,"(0, 0)",0.0,"(0, 0)",0.0,7,5.714285714285714,10.069324920163519
SYN-OLV,BFC12.8T_SPLIT_EVEN_T1_BR_16W_BRIGGS_STRIPE3_NO_OPTICAL,6,"(7.0, 10.0)",83.33333333333334,"(7.0, 17.0)",100.0,9,83.33333333333334,3.65604522218567,"(0, 0.0)",100.0,"(0, 0.0)",100.0,0,100.0,0.0,"(0, 0)",0.0,"(0, 0)",0.0,41,0.0,19.924858845171276,"(0, 0)",0.0,"(0, 0)",0.0,2,50.0,1.0,"(0, 0)",0.0,"(0, 0)",0.0,30,0.0,16.640813281407453,"(0, 0)",0.0,"(0, 0)",0.0,0,50.0,0.0
SYN-OLV,BFC12.8T_SPLIT_ODD_T1_BR_16W_BRIGGS_STRIPE3_NO_OPTICAL,5,"(7.0, 10.0)",80.0,"(7.0, 17.0)",100.0,10,60.0,3.96232255123179,"(0, 0.0)",100.0,"(0, 0.0)",100.0,0,100.0,0.0,"(20.0, 53.0)",80.0,"(0, 0)",0.0,44,0.0,16.5,"(0, 3.0)",80.0,"(0, 0)",0.0,2,80.0,1.5,"(19.0, 53.0)",80.0,"(0, 0)",0.0,29,0.0,15.7797338380595,"(0, 0.0)",80.0,"(0, 0)",0.0,0,80.0,0.0
SYN-OLV,CF.BLACKHOLE.16,68,"(0, 0)",0.0,"(0, 0)",0.0,23,2.941176470588235,37.802453961687796,"(0, 5.0)",80.88235294117648,"(0, 11.0)",94.11764705882352,1,77.94117647058823,3.6137424666659097,"(0, 0)",0.0,"(0, 0)",0.0,43,4.411764705882353,29.038049750858498,"(0, 0)",0.0,"(0, 0)",0.0,2,51.470588235294116,4.0799216589686775,"(0, 0)",0.0,"(0, 0)",0.0,37,1.4705882352941175,38.08397332724415,"(0, 0)",0.0,"(0, 0)",0.0,17,0.0,34.42724639174105
SYN-OLV,CLAYMOREHD,12,"(0, 0)",0.0,"(0, 0)",0.0,5,25.0,11.377365443917341,"(0, 0.0)",100.0,"(0, 0.0)",100.0,0,100.0,0.0,"(0, 0)",0.0,"(0, 0)",0.0,29,0.0,28.71949727640656,"(0, 0)",0.0,"(0, 0)",0.0,1,41.66666666666667,2.7386127875258306,"(0, 35.0)",83.33333333333334,"(0, 0)",0.0,12,33.33333333333333,9.321420969406375,"(0, 0)",0.0,"(0, 0)",0.0,0,33.33333333333333,0.0
SYN-OLV,DOBERMAN,9,"(0, 0)",0.0,"(0, 0)",0.0,66,0.0,57.360597061380865,"(0, 5.0)",100.0,"(0, 5.0)",100.0,2,77.77777777777779,2.0069324297987157,"(0, 0)",0.0,"(0, 0)",0.0,49,0.0,12.446552400832395,"(0, 0)",0.0,"(0, 0)",0.0,1,44.44444444444444,1.2909944487358056,"(0, 0)",0.0,"(0, 0)",0.0,30,0.0,29.337689070545416,"(0, 0)",0.0,"(0, 0)",0.0,1,33.33333333333333,1.1547005383792517
SYN-OLV,DRAWBRIDGE MAIN,21,"(0, 13.0)",80.95238095238095,"(0, 0)",0.0,7,9.523809523809524,9.050511847728963,"(0, 4.0)",85.71428571428571,"(0, 8.0)",90.47619047619048,1,71.42857142857143,2.1357442517239584,"(0, 0)",0.0,"(0, 0)",0.0,54,9.523809523809524,19.70786644972002,"(0, 0)",0.0,"(0, 0)",0.0,3,19.047619047619047,5.1478150704935,"(0, 0)",0.0,"(0, 0)",0.0,68,0.0,88.70315665183512,"(0, 0)",0.0,"(0, 0)",0.0,0,4.761904761904762,
SYN-OLV,DRAWBRIDGE WMW,23,"(0, 0)",0.0,"(0, 0)",0.0,43,8.695652173913043,20.81351999011904,"(0, 4.0)",82.6086956521739,"(0, 5.0)",91.30434782608695,2,82.6086956521739,4.354816514788006,"(0, 0)",0.0,"(0, 0)",0.0,40,4.3478260869565215,16.485733582849925,"(0, 0)",0.0,"(0, 0)",0.0,0,60.86956521739131,1.857417562100671,"(3.0, 39.0)",82.6086956521739,"(0, 0)",0.0,21,21.73913043478261,15.190370911240208,"(0, 0)",0.0,"(0, 0)",0.0,0,39.130434782608695,1.3374935098492586
SYN-OLV,DWDM_1OLS_1CMD64-T2_1TXP_10G_CIENA,21,"(0, 0)",0.0,"(0, 0)",0.0,15,33.33333333333333,15.442231056424458,"(0, 0.0)",90.47619047619048,"(0, 0.0)",90.47619047619048,0,100.0,0.6015852075182383,"(1.0, 68.0)",80.95238095238095,"(0, 0)",0.0,30,47.61904761904761,17.579697142840285,"(0, 7.0)",80.95238095238095,"(0, 0)",0.0,1,66.66666666666666,2.420804436059852,"(0, 0)",0.0,"(0, 0)",0.0,16,14.285714285714285,8.149248824907508,"(0, 0)",0.0,"(0, 0)",0.0,8,9.523809523809524,23.719318299775406
SYN-OLV,DWDM_1OLS_1CMD64-T2_CIENA,87,"(0, 98.0)",81.60919540229885,"(0, 0)",0.0,27,6.896551724137931,30.543712340988428,"(0, 0.0)",100.0,"(0, 0.0)",100.0,0,100.0,0.0,"(0, 41.0)",82.75862068965517,"(0, 0)",0.0,21,16.091954022988507,11.513611216436102,"(0, 25.0)",81.60919540229885,"(0, 0)",0.0,2,71.26436781609196,5.544297558074859,"(1.0, 69.0)",80.45977011494253,"(0, 0)",0.0,22,5.747126436781609,26.268257040919313,"(0, 0)",0.0,"(0, 0)",0.0,6,3.4482758620689653,16.484240840221652
SYN-OLV,DWDM_1OLS_1CMD64-T2_INFINERA,36,"(0, 28.0)",80.55555555555556,"(0, 78.0)",91.66666666666666,14,11.11111111111111,19.74673927820014,"(0, 0.0)",100.0,"(0, 0.0)",100.0,0,100.0,0.0,"(0, 0)",0.0,"(0, 0)",0.0,30,13.88888888888889,8.482194235433367,"(0, 0)",0.0,"(0, 0)",0.0,1,50.0,1.6186052764450238,"(6.0, 64.0)",80.55555555555556,"(5.0, 94.0)",91.66666666666666,31,0.0,29.361005218673636,"(0, 0)",0.0,"(0, 0)",0.0,4,11.11111111111111,12.487714760636548
SYN-OLV,DWDM_1OLS_NO_MUX_CIENA,7,"(1.0, 45.0)",85.71428571428571,"(0, 45.0)",100.0,28,0.0,21.748563170931547,"(0, 2.0)",100.0,"(0, 2.0)",100.0,0,100.0,0.9759000729485331,"(14.0, 33.0)",85.71428571428571,"(14.0, 34.0)",100.0,23,14.285714285714285,8.640987597877148,"(0, 0.0)",85.71428571428571,"(0, 3.0)",100.0,0,85.71428571428571,1.1338934190276817,"(5.0, 34.0)",85.71428571428571,"(5.0, 47.0)",100.0,19,0.0,17.082433193474632,"(0, 0)",0.0,"(0, 0)",0.0,5,0.0,11.180339887498949
SYN-OLV,DWDM_1OLS_NO_MUX_INFINERA,33,"(0, 37.0)",81.81818181818183,"(0, 57.0)",93.93939393939394,17,0.0,17.40664809345735,"(0, 0.0)",87.87878787878788,"(0, 1.0)",93.93939393939394,0,93.93939393939394,0.9837698055454996,"(12.0, 51.0)",81.81818181818183,"(0, 0)",0.0,27,18.181818181818183,12.319973459052015,"(0, 0)",0.0,"(0, 0)",0.0,2,69.6969696969697,6.749814812274481,"(5.0, 84.0)",81.81818181818183,"(0, 0)",0.0,30,6.0606060606060606,29.335161907477705,"(0, 55.0)",81.81818181818183,"(0, 0)",0.0,10,3.0303030303030303,36.58611281338386
SYN-OLV,DWDM_2OLS_2CMD64-T2_2TXP_10G_CIENA,10,"(0, 0)",0.0,"(0, 0)",0.0,16,0.0,9.535023160258536,"(0, 0.0)",80.0,"(0, 2.0)",100.0,0,100.0,0.8432740427115679,"(0, 0)",0.0,"(0, 0)",0.0,34,0.0,13.151136108807519,"(0, 0)",0.0,"(0, 0)",0.0,0,70.0,0.37796447300922725,"(1.0, 19.0)",80.0,"(0, 0)",0.0,9,0.0,6.7810134093026875,"(0, 0)",0.0,"(0, 0)",0.0,6,20.0,6.8660656232559525
SYN-OLV,DWDM_2OLS_2CMD64-T2_2TXP_10G_INFINERA,17,"(0, 32.0)",82.35294117647058,"(0, 46.0)",94.11764705882352,17,11.76470588235294,14.627457058559427,"(0, 0.0)",100.0,"(0, 0.0)",100.0,0,100.0,0.0,"(11.0, 73.0)",82.35294117647058,"(0, 0)",0.0,45,0.0,25.236594744254113,"(0, 2.0)",82.35294117647058,"(0, 0)",0.0,0,82.35294117647058,0.8516306272526402,"(8.0, 81.0)",82.35294117647058,"(0, 0)",0.0,28,11.76470588235294,24.097421320251556,"(0, 1.0)",82.35294117647058,"(0, 0)",0.0,0,82.35294117647058,2.569046515733026
SYN-OLV,DWDM_2OLS_2CMD64-T2_CIENA,109,"(0, 0)",0.0,"(0, 0)",0.0,35,2.7522935779816518,34.68674109828201,"(0, 0.0)",99.08256880733946,"(0, 0.0)",99.08256880733946,0,99.08256880733946,0.9578262852211509,"(0, 0)",0.0,"(0, 0)",0.0,15,11.926605504587156,9.385478462322741,"(0, 0)",0.0,"(0, 0)",0.0,5,7.339449541284404,21.45482784201939,"(0, 0)",0.0,"(0, 0)",0.0,27,2.7522935779816518,32.40554295362468,"(0, 0)",0.0,"(0, 0)",0.0,14,1.834862385321101,45.04359156686929
SYN-OLV,DWDM_2OLS_2CMD64-T2_INFINERA,28,"(8.0, 40.0)",85.71428571428571,"(8.0, 57.0)",92.85714285714286,30,7.142857142857142,25.43317834731949,"(0, 0.0)",100.0,"(0, 0.0)",100.0,0,100.0,0.0,"(12.0, 49.0)",82.14285714285714,"(0, 0)",0.0,27,17.857142857142858,13.80925965335988,"(0, 10.0)",82.14285714285714,"(0, 0)",0.0,1,71.42857142857143,2.497429508554271,"(0, 0)",0.0,"(0, 0)",0.0,29,14.285714285714285,26.3385760479813,"(0, 0)",0.0,"(0, 0)",0.0,0,53.57142857142857,0.5936168397046637
SYN-OLV,DWDM_2OLS_NO_MUX_CIENA,104,"(0, 95.0)",80.76923076923077,"(0, 0)",0.0,37,3.8461538461538463,32.45515296232234,"(0, 0.0)",99.03846153846155,"(0, 0.0)",99.03846153846155,0,99.03846153846155,0.0,"(0, 0)",0.0,"(0, 0)",0.0,15,20.192307692307693,8.92380891964668,"(0, 0)",0.0,"(0, 0)",0.0,3,28.846153846153843,11.167656392268462,"(0, 0)",0.0,"(0, 0)",0.0,22,2.8846153846153846,16.30858327960387,"(0, 0)",0.0,"(0, 0)",0.0,4,0.0,14.939944160500607
SYN-OLV,DWDM_2OLS_NO_MUX_INFINERA,5,"(27.0, 29.0)",80.0,"(27.0, 31.0)",100.0,28,80.0,1.4832396974191324,"(0, 0.0)",100.0,"(0, 0.0)",100.0,0,100.0,0.0,"(32.0, 42.0)",80.0,"(18.0, 42.0)",100.0,33,40.0,9.628083921528727,"(0, 0.0)",80.0,"(0, 0)",0.0,0,80.0,0.0,"(0, 0)",0.0,"(0, 0)",0.0,41,20.0,,"(0, 0)",0.0,"(0, 0)",0.0,1,20.0,
SYN-OLV,DWDM_4OLS_4CMD64-T2_CIENA,70,"(0, 0)",0.0,"(0, 0)",0.0,32,1.4285714285714286,48.35354899573651,"(0, 0.0)",97.14285714285714,"(0, 0.0)",97.14285714285714,0,97.14285714285714,0.0,"(0, 0)",0.0,"(0, 0)",0.0,19,17.142857142857142,9.852007751600109,"(0, 0)",0.0,"(0, 0)",0.0,4,15.714285714285714,7.3430419977507215,"(0, 0)",0.0,"(0, 0)",0.0,14,7.142857142857142,15.87878290695905,"(0, 0)",0.0,"(0, 0)",0.0,2,64.28571428571429,9.199871302136094
SYN-OLV,DWDM_4OLS_4CMD64-T2_INFINERA,14,"(0, 0)",0.0,"(0, 0)",0.0,5,0.0,7.239524451627626,"(0, 0.0)",100.0,"(0, 0.0)",100.0,0,100.0,0.0,"(14.0, 55.0)",85.71428571428571,"(12.0, 54.0)",92.85714285714286,33,21.428571428571427,16.62118335930797,"(0, 38.0)",85.71428571428571,"(0, 0)",0.0,11,7.142857142857142,15.523930695620368,"(0, 0)",0.0,"(0, 0)",0.0,9,14.285714285714285,12.037441588643327,"(0, 10.0)",92.85714285714286,"(0, 10.0)",92.85714285714286,1,78.57142857142857,3.6162028533978945
SYN-OLV,EBS.FLASH8.16,497,"(0, 0)",0.0,"(0, 0)",0.0,42,10.46277665995976,28.803904650638135,"(0, 0.0)",91.75050301810866,"(0, 0.0)",91.75050301810866,1,91.95171026156942,5.630277061499243,"(0, 0)",0.0,"(0, 0)",0.0,31,6.036217303822937,22.402503906366015,"(0, 0)",0.0,"(0, 0)",0.0,1,56.33802816901409,7.439275258309319,"(0, 21.0)",80.48289738430584,"(0, 40.0)",90.3420523138833,12,20.72434607645875,12.503602743694202,"(0, 4.0)",80.08048289738431,"(0, 25.0)",90.3420523138833,4,21.52917505030181,19.83026367724012
SYN-OLV,EBS.IS4IEXN.19,241,"(0, 99.0)",80.91286307053942,"(0, 0)",0.0,26,4.149377593360995,23.56776120683321,"(0, 0.0)",85.06224066390041,"(0, 3.0)",93.3609958506224,0,86.30705394190872,5.710908453053349,"(0, 0)",0.0,"(0, 0)",0.0,59,2.904564315352697,32.61453998483658,"(0, 0)",0.0,"(0, 0)",0.0,6,2.4896265560165975,18.825758143178913,"(0, 0)",0.0,"(0, 0)",0.0,19,5.394190871369295,26.437594764330086,"(0, 0)",0.0,"(0, 0)",0.0,10,1.6597510373443984,16.457738084473906
SYN-OLV,EC2.CLOUDHSMM.19,86,"(13.0, 45.0)",80.23255813953489,"(0, 45.0)",90.69767441860465,26,10.465116279069768,15.54301651923139,"(0, 42.0)",82.55813953488372,"(0, 0)",0.0,9,12.790697674418606,9.34950692165466,"(0, 0)",0.0,"(0, 0)",0.0,17,1.1627906976744187,14.36658279824055,"(0, 0)",0.0,"(0, 0)",0.0,4,5.813953488372093,11.483101330286004,"(0, 0)",0.0,"(0, 0)",0.0,24,10.465116279069768,18.941404005888415,"(0, 0)",0.0,"(0, 0)",0.0,2,63.95348837209303,7.249676465733409
SYN-OLV,EC2.I3.15,11,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,,"(0, 7.0)",90.9090909090909,"(0, 7.0)",90.9090909090909,2,54.54545454545454,3.6147844564602556,"(0, 100.0)",81.81818181818183,"(0, 0)",0.0,16,18.181818181818183,32.00564186375757,"(0, 0)",0.0,"(0, 0)",0.0,7,0.0,6.577830732305077,"(0, 0)",0.0,"(0, 0)",0.0,106,0.0,140.12565789319243,"(0, 0)",0.0,"(0, 0)",0.0,1,18.181818181818183,0.7071067811865476
SYN-OLV,EC2.I3EN.16C,7,"(45.0, 49.0)",85.71428571428571,"(0, 0)",0.0,46,57.14285714285714,2.0655911179772892,"(0, 0.0)",100.0,"(0, 0.0)",100.0,0,100.0,0.0,"(44.0, 53.0)",85.71428571428571,"(23.0, 53.0)",100.0,44,42.857142857142854,10.06408039940631,"(0, 0)",0.0,"(0, 0)",0.0,9,0.0,19.346834366376324,"(11.0, 21.0)",85.71428571428571,"(11.0, 567.0)",100.0,94,0.0,208.42493224408727,"(27.0, 45.0)",85.71428571428571,"(0, 0)",0.0,34,0.0,7.420691791650335
SYN-OLV,EC2.I3ES.16C,22,"(56.0, 154.0)",81.81818181818183,"(14.0, 182.0)",90.9090909090909,93,0.0,63.05664669676539,"(0, 0.0)",100.0,"(0, 0.0)",100.0,0,100.0,0.0,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,
SYN-OLV,EC2.I4.19,430,"(0, 0)",0.0,"(0, 0)",0.0,26,5.813953488372093,17.491112739823365,"(0, 1.0)",96.74418604651163,"(0, 1.0)",96.74418604651163,0,97.67441860465115,0.9872901215132046,"(0, 0)",0.0,"(0, 0)",0.0,49,0.6976744186046512,50.13331869893837,"(0, 0)",0.0,"(0, 0)",0.0,3,13.25581395348837,12.773984422792227,"(0, 0)",0.0,"(0, 0)",0.0,14,4.883720930232558,17.69419654359218,"(0, 0)",0.0,"(0, 0)",0.0,2,35.581395348837205,5.681645245428903
SYN-OLV,EC2.I7I.21,27,"(15.0, 49.0)",81.48148148148148,"(0, 49.0)",92.5925925925926,23,14.814814814814813,14.212886893455314,"(0, 2.0)",81.48148148148148,"(0, 0)",0.0,1,81.48148148148148,6.751811351166377,"(0, 0)",0.0,"(0, 0)",0.0,6,7.4074074074074066,9.555103348473004,"(0, 0)",0.0,"(0, 0)",0.0,1,11.11111111111111,0.0,"(0, 0)",0.0,"(0, 0)",0.0,10,3.7037037037037033,10.950300950617335,"(0, 0)",0.0,"(0, 0)",0.0,1,59.25925925925925,2.6112666371499484
SYN-OLV,EC2.I7IES.21,150,"(5.0, 141.0)",80.66666666666666,"(4.0, 161.0)",90.0,82,0.6666666666666667,58.56110176406374,"(0, 3.0)",81.33333333333333,"(0, 5.0)",91.33333333333333,1,81.33333333333333,5.631455115091189,"(0, 99.0)",80.0,"(0, 0)",0.0,27,3.3333333333333335,27.691341345684396,"(0, 0)",0.0,"(0, 0)",0.0,4,16.666666666666664,11.954054822503814,"(0, 69.0)",80.0,"(0, 0)",0.0,11,15.333333333333332,9.86769621398169,"(0, 10.0)",80.0,"(0, 0)",0.0,3,48.66666666666667,5.643218525361665
SYN-OLV,EC2.M5SB.16C,9,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,,"(0, 0.0)",100.0,"(0, 0.0)",100.0,0,100.0,0.0,"(16.0, 77.0)",88.88888888888889,"(16.0, 120.0)",100.0,55,0.0,35.0170593346221,"(0, 0)",0.0,"(0, 0)",0.0,6,11.11111111111111,4.242640687119285,"(5.0, 17.0)",88.88888888888889,"(5.0, 35.0)",100.0,12,22.22222222222222,9.558300639293112,"(2.0, 36.0)",88.88888888888889,"(2.0, 210.0)",100.0,35,22.22222222222222,67.16976833202403
SYN-OLV,EC2.T3O.16C,16,"(5.0, 41.0)",81.25,"(0, 0)",0.0,25,6.25,24.552701782801112,"(0, 0.0)",87.5,"(0, 19.0)",100.0,2,87.5,6.489735485107746,"(0, 0)",0.0,"(0, 0)",0.0,25,0.0,7.274384280931732,"(0, 0)",0.0,"(0, 0)",0.0,0,12.5,0.0,"(0, 0)",0.0,"(0, 0)",0.0,516,12.5,0.7071067811865476,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,
SYN-OLV,EUCLID12.8T-26-16W-MINI-SP-BASE,6,"(27.0, 33.0)",83.33333333333334,"(27.0, 39.0)",100.0,31,33.33333333333333,4.898979485566356,"(0, 0.0)",100.0,"(0, 0.0)",100.0,0,100.0,0.0,"(21.0, 27.0)",83.33333333333334,"(0, 0)",0.0,22,66.66666666666666,2.6832815729997477,"(0, 0)",0.0,"(0, 0)",0.0,0,66.66666666666666,0.5,"(31.0, 48.0)",100.0,"(31.0, 48.0)",100.0,40,16.666666666666664,7.833687935236294,"(2.0, 3.0)",100.0,"(2.0, 3.0)",100.0,2,100.0,0.5477225575051661
SYN-OLV,EUCLID12.8T-26-8W-MINI-SP-BASE,27,"(0, 0)",0.0,"(0, 0)",0.0,52,0.0,36.921680979010006,"(0, 0.0)",100.0,"(0, 0.0)",100.0,0,100.0,0.0,"(5.0, 34.0)",85.18518518518519,"(0, 0)",0.0,15,40.74074074074074,8.930562172196241,"(0, 7.0)",81.48148148148148,"(0, 0)",0.0,1,62.96296296296296,2.822681786445732,"(4.0, 10.0)",85.18518518518519,"(4.0, 15.0)",92.5925925925926,11,25.925925925925924,18.943194434535464,"(0, 0)",0.0,"(0, 0)",0.0,12,0.0,36.68862978574637
SYN-OLV,EUCLID12.8T-BR-400G-DR4,63,"(0, 0)",0.0,"(0, 0)",0.0,15,3.1746031746031744,20.213773488773988,"(0, 0.0)",95.23809523809523,"(0, 0.0)",95.23809523809523,0,95.23809523809523,2.33362290766917,"(0, 55.0)",80.95238095238095,"(0, 0)",0.0,39,14.285714285714285,17.204943037832614,"(0, 2.0)",80.95238095238095,"(0, 11.0)",90.47619047619048,0,80.95238095238095,2.262115806009829,"(2.0, 17.0)",80.95238095238095,"(2.0, 95.0)",90.47619047619048,12,22.22222222222222,15.315868063428232,"(0, 0)",0.0,"(0, 0)",0.0,0,68.25396825396825,0.9438798074485388
SYN-OLV,EUCLID12.8T-BR-8W-400G-DR4,21,"(0, 79.0)",80.95238095238095,"(0, 0)",0.0,18,19.047619047619047,19.54726549252591,"(0, 4.0)",80.95238095238095,"(0, 5.0)",95.23809523809523,2,80.95238095238095,5.78215646046813,"(0, 0)",0.0,"(0, 0)",0.0,17,9.523809523809524,10.066445913694333,"(0, 0)",0.0,"(0, 0)",0.0,2,42.857142857142854,4.948624949305502,"(0, 0)",0.0,"(0, 0)",0.0,11,28.57142857142857,5.921199714636051,"(0, 0)",0.0,"(0, 0)",0.0,2,47.61904761904761,6.707639245101382
SYN-OLV,EUCLID12.8T-SP-BASE-FULL,6,"(0, 0)",0.0,"(0, 0)",0.0,18,0.0,13.856406460551018,"(0, 2.0)",100.0,"(0, 2.0)",100.0,1,100.0,1.0954451150103321,"(10.0, 12.0)",83.33333333333334,"(0, 0)",0.0,10,83.33333333333334,1.0954451150103321,"(0, 0.0)",83.33333333333334,"(0, 0)",0.0,0,83.33333333333334,0.0,"(0, 0)",0.0,"(0, 0)",0.0,9,33.33333333333333,0.0,"(0, 0)",0.0,"(0, 0)",0.0,0,33.33333333333333,0.0
SYN-OLV,EUCLID2.0-32-SP,8,"(0, 33.0)",87.5,"(0, 74.0)",100.0,27,25.0,22.373453657659304,"(0, 0.0)",87.5,"(0, 0)",0.0,0,87.5,0.0,"(0, 0)",0.0,"(0, 0)",0.0,20,12.5,7.659416862050705,"(0, 0)",0.0,"(0, 0)",0.0,0,37.5,1.1547005383792517,"(0, 0)",0.0,"(0, 0)",0.0,5,25.0,3.696845502136472,"(0, 0)",0.0,"(0, 0)",0.0,0,37.5,0.0
